Дата вылета;Номер рейса;Аэропорт вылета;Аэропорт прилета;Время вылета;Время прилета;Емкость кабины;LF Кабина;Бронирования по кабинам;Тип ВС;Код кабины;Доход пасс;Пассажиры
2024-08-30;427;SSH;SVO;16:30;22:30;268;0,097;26;333;Y;7386,87;26
2024-08-30;526;SVO;DXB;11:20;18:20;20;0,7;14;73H;C;9971,45;14
2024-08-30;526;SVO;DXB;11:20;18:20;138;0,2246;31;73H;Y;8077,8;32
2024-08-30;638;VVO;HKT;15:30;20:30;30;0,2;6;77W;C;5164,3;6
2024-08-30;638;VVO;HKT;15:30;20:30;48;0,1667;8;77W;W;2524,71;8
2024-08-30;638;VVO;HKT;15:30;20:30;324;0,1852;60;77W;Y;12185,31;60
2024-08-30;1009;KGD;SVO;03:00;06:35;16;0,125;2;32B;C;207,83;2
2024-08-30;1009;KGD;SVO;03:00;06:35;29;1,0;29;32B;W;2625,34;29
2024-08-30;1009;KGD;SVO;03:00;06:35;138;1,0725;148;32B;Y;5400,23;152
2024-08-30;1018;SVO;KGD;12:15;13:50;16;0,75;12;32B;C;2591,21;12
2024-08-30;1018;SVO;KGD;12:15;13:50;29;0,5517;16;32B;W;1240,85;16
2024-08-30;1018;SVO;KGD;12:15;13:50;138;1,0362;143;32B;Y;4885,05;143
2024-08-30;1054;SVO;MCX;21:45;00:45;8;0,125;1;32A;C;27,03;1
2024-08-30;1054;SVO;MCX;21:45;00:45;150;0,5867;88;32A;Y;2581,77;89
2024-08-30;1055;MCX;SVO;06:20;09:10;8;0,375;3;32A;C;316,5;3
2024-08-30;1055;MCX;SVO;06:20;09:10;150;1,04;156;32A;Y;13700,24;157
2024-08-30;1129;AER;SVO;20:10;23:15;28;0,4286;12;333;C;3319,09;12
2024-08-30;1129;AER;SVO;20:10;23:15;268;0,8433;226;333;Y;24205,28;227
2024-08-30;1141;AER;SVO;06:20;09:55;8;0,5;4;32A;C;743,55;4
2024-08-30;1141;AER;SVO;06:20;09:55;30;0,0667;2;32A;W;40,54;2
2024-08-30;1141;AER;SVO;06:20;09:55;120;1,25;150;32A;Y;16331,61;151
2024-08-30;1190;SVO;KZN;09:15;10:50;28;0,2857;8;321;C;2189,19;8
2024-08-30;1190;SVO;KZN;09:15;10:50;142;0,9789;139;321;Y;4984,3;143
2024-08-30;1191;KZN;SVO;11:40;13:25;28;0,1786;5;321;C;671,58;5
2024-08-30;1191;KZN;SVO;11:40;13:25;142;1,1056;157;321;Y;8240,47;158
2024-08-30;1246;SVO;REN;17:50;22:00;8;0,625;5;32A;C;2295,53;5
2024-08-30;1246;SVO;REN;17:50;22:00;150;0,96;144;32A;Y;7193,14;144
2024-08-30;1276;SVO;KZN;13:10;14:40;16;0,375;6;32B;C;1494,89;6
2024-08-30;1276;SVO;KZN;13:10;14:40;167;1,024;171;32B;Y;5234,78;173
2024-08-30;1277;KZN;SVO;15:30;17:10;16;0,25;4;32B;C;963,81;5
2024-08-30;1277;KZN;SVO;15:30;17:10;167;1,0419;174;32B;Y;9043,61;176
2024-08-30;1478;SVO;ABA;00:15;08:50;16;0,25;4;32B;C;1727,28;5
2024-08-30;1478;SVO;ABA;00:15;08:50;167;0,7665;128;32B;Y;10985,64;128
2024-08-30;1479;ABA;SVO;10:00;11:00;16;0,375;6;32B;C;2815,14;6
2024-08-30;1479;ABA;SVO;10:00;11:00;167;1,0539;176;32B;Y;26066,06;179
2024-08-30;1524;SVO;RGK;01:10;09:30;20;0,55;11;73H;C;4520,53;11
2024-08-30;1524;SVO;RGK;01:10;09:30;138;0,9348;129;73H;Y;8427,07;129
2024-08-30;1525;RGK;SVO;10:30;11:05;20;0,75;15;73H;C;10221,27;16
2024-08-30;1525;RGK;SVO;10:30;11:05;138;1,0072;139;73H;Y;26792,7;145
2024-08-30;2142;SVO;AYT;08:20;12:50;30;0,4667;14;77W;C;5649,06;14
2024-08-30;2142;SVO;AYT;08:20;12:50;48;0,2083;10;77W;W;2692,04;12
2024-08-30;2142;SVO;AYT;08:20;12:50;324;0,392;127;77W;Y;14353,23;127
2024-08-30;2143;AYT;SVO;14:20;19:20;30;0,6;18;77W;C;28075,66;18
2024-08-30;2143;AYT;SVO;14:20;19:20;48;0,75;36;77W;W;14072,17;36
2024-08-30;2143;AYT;SVO;14:20;19:20;324;0,3519;114;77W;Y;24006,02;122
2024-08-30;6321;LED;KGD;23:35;00:25;5;0,4;2;SU9;W;187,57;2
2024-08-30;6321;LED;KGD;23:35;00:25;95;0,6316;60;SU9;Y;1728,08;59
2024-08-30;6568;AER;LED;02:20;06:40;12;0,3333;4;73H;C;1044,26;4
2024-08-30;6568;AER;LED;02:20;06:40;156;0,7308;114;73H;Y;16789,22;116
2024-08-30;6574;KJA;LED;05:55;07:00;150;1,0133;152;32A;Y;23103,54;153
2024-09-30;209;PVG;SVO;11:40;16:20;30;0,8667;26;77W;C;37592,55;26
2024-09-30;209;PVG;SVO;11:40;16:20;48;0,5208;25;77W;W;12069,82;25
2024-09-30;209;PVG;SVO;11:40;16:20;324;0,7994;259;77W;Y;73264,37;259
2024-09-30;224;SVO;SYX;12:30;03:20;268;0,4254;114;333;Y;20015,28;114
2024-09-30;225;SYX;SVO;04:50;10:45;28;0,3571;10;333;C;4273,56;10
2024-09-30;225;SYX;SVO;04:50;10:45;268;0,4776;128;333;Y;32422,65;129
2024-09-30;233;DEL;SVO;05:00;09:00;12;0,4167;5;32Q;C;3353,67;6
2024-09-30;233;DEL;SVO;05:00;09:00;184;0,962;177;32Q;Y;38553,41;179
2024-09-30;275;HKT;SVO;10:35;16:40;28;0,1429;4;77W;C;3047,95;4
2024-09-30;275;HKT;SVO;10:35;16:40;24;0,125;3;77W;W;1583,69;3
2024-09-30;275;HKT;SVO;10:35;16:40;375;0,3547;133;77W;Y;34650,33;142
2024-09-30;321;MLE;SVO;11:05;17:50;28;0,2857;8;359;C;5009,13;8
2024-09-30;321;MLE;SVO;11:05;17:50;24;0,5833;14;359;W;6450,54;14
2024-09-30;321;MLE;SVO;11:05;17:50;264;0,6061;160;359;Y;39392,2;160
2024-09-30;427;SSH;SVO;16:30;22:30;28;0,3214;9;333;C;2505,0;9
2024-09-30;427;SSH;SVO;16:30;22:30;268;0,0933;25;333;Y;4668,39;25
2024-09-30;521;DXB;SVO;16:05;20:50;20;0,2;4;73H;C;1699,4;4
2024-09-30;521;DXB;SVO;16:05;20:50;138;0,2681;37;73H;Y;6487,28;37
2024-09-30;526;SVO;DXB;11:20;18:20;20;0,65;13;73H;C;15488,15;13
2024-09-30;526;SVO;DXB;11:20;18:20;138;0,3261;45;73H;Y;10553,18;45
2024-09-30;1009;KGD;SVO;03:00;06:35;28;0,1786;5;77W;C;599,15;5
2024-09-30;1009;KGD;SVO;03:00;06:35;24;1,3333;32;77W;W;2788,39;32
2024-09-30;1009;KGD;SVO;03:00;06:35;375;1,0427;391;77W;Y;15225,12;399
2024-09-30;1018;SVO;KGD;12:05;13:40;16;0,4375;7;32B;C;986,49;7
2024-09-30;1018;SVO;KGD;12:05;13:40;29;0,1034;3;32B;W;282,67;3
2024-09-30;1018;SVO;KGD;12:05;13:40;138;1,087;150;32B;Y;4896,24;154
2024-09-30;1054;SVO;MCX;21:45;00:45;8;0,25;2;32A;C;485,26;2
2024-09-30;1054;SVO;MCX;21:45;00:45;150;0,8667;130;32A;Y;4523,72;131
2024-09-30;1055;MCX;SVO;06:20;09:20;8;0,125;1;32A;C;260,03;1
2024-09-30;1055;MCX;SVO;06:20;09:20;150;0,9933;149;32A;Y;9647,4;150
2024-09-30;1129;AER;SVO;19:35;23:00;8;0,75;6;32A;C;2612,22;7
2024-09-30;1129;AER;SVO;19:35;23:00;30;0,0667;2;32A;W;37,16;2
2024-09-30;1129;AER;SVO;19:35;23:00;120;1,2333;148;32A;Y;19135,38;151
2024-09-30;1141;AER;SVO;06:20;09:55;8;1,0;8;32A;C;2226,13;8
2024-09-30;1141;AER;SVO;06:20;09:55;30;0,2667;8;32A;W;1525,61;8
2024-09-30;1141;AER;SVO;06:20;09:55;120;1,1833;142;32A;Y;15752,47;146
2024-09-30;1190;SVO;KZN;09:15;10:50;8;0,5;4;32A;C;793,61;4
2024-09-30;1190;SVO;KZN;09:15;10:50;150;0,9267;139;32A;Y;3709,95;140
2024-09-30;1191;KZN;SVO;11:40;13:25;8;0,5;4;32A;C;635,56;4
2024-09-30;1191;KZN;SVO;11:40;13:25;150;0,9733;146;32A;Y;6387,67;147
2024-09-30;1246;SVO;REN;17:50;22:00;8;0,875;7;32A;C;2483,66;7
2024-09-30;1246;SVO;REN;17:50;22:00;150;0,9867;148;32A;Y;7580,61;148
2024-09-30;1276;SVO;KZN;13:10;14:40;8;1,0;8;32A;C;2802,33;8
2024-09-30;1276;SVO;KZN;13:10;14:40;150;0,96;144;32A;Y;4226,65;145
2024-09-30;1277;KZN;SVO;15:30;17:10;8;0,25;2;32A;C;282,85;2
2024-09-30;1277;KZN;SVO;15:30;17:10;150;0,96;144;32A;Y;5122,18;144
2024-09-30;1478;SVO;ABA;00:15;08:50;16;0,25;4;32B;C;1451,59;4
2024-09-30;1478;SVO;ABA;00:15;08:50;167;1,0838;181;32B;Y;20210,82;181
2024-09-30;1479;ABA;SVO;10:00;11:00;16;0,0;0;32B;C;500,12;1
2024-09-30;1479;ABA;SVO;10:00;11:00;167;1,012;169;32B;Y;15678,77;172
2024-09-30;1524;SVO;RGK;01:10;09:30;20;0,35;7;73H;C;2464,49;7
2024-09-30;1524;SVO;RGK;01:10;09:30;138;1,029;142;73H;Y;11475,07;144
2024-09-30;1525;RGK;SVO;10:30;11:05;20;0,65;13;73H;C;6226,96;14
2024-09-30;1525;RGK;SVO;10:30;11:05;138;0,942;130;73H;Y;13866,95;132
2024-09-30;2142;SVO;AYT;08:00;12:50;30;0,4333;13;77W;C;6076,21;13
2024-09-30;2142;SVO;AYT;08:00;12:50;48;0,3542;17;77W;W;4484,27;17
2024-09-30;2142;SVO;AYT;08:00;12:50;324;0,4321;140;77W;Y;19775,79;140
2024-09-30;2143;AYT;SVO;14:20;19:20;30;0,5333;16;77W;C;10683,37;16
2024-09-30;2143;AYT;SVO;14:20;19:20;48;0,1667;8;77W;W;3181,94;13
2024-09-30;2143;AYT;SVO;14:20;19:20;324;0,2994;97;77W;Y;15198,43;106
2024-09-30;6568;AER;LED;02:20;06:40;8;1,0;8;32A;C;2049,32;8
2024-09-30;6568;AER;LED;02:20;06:40;150;0,68;102;32A;Y;12308,51;105
2024-09-30;6574;KJA;LED;05:55;07:00;12;0,0833;1;73H;C;401,35;1
2024-09-30;6574;KJA;LED;05:55;07:00;156;0,8846;138;73H;Y;16046,11;138
2024-09-30;6792;SVX;KJA;20:30;01:45;8;0,125;1;319;C;250,0;1
2024-09-30;6792;SVX;KJA;20:30;01:45;120;0,7667;92;319;Y;4396,28;92
2024-11-22;209;PVG;SVO;11:45;16:50;30;0,8333;25;77W;C;32510,85;25
2024-11-22;209;PVG;SVO;11:45;16:50;48;0,6667;32;77W;W;17824,61;33
2024-11-22;209;PVG;SVO;11:45;16:50;324;0,9444;306;77W;Y;101696,63;306
2024-11-22;224;SVO;SYX;15:10;06:00;28;0,1786;5;359;C;2862,41;5
2024-11-22;224;SVO;SYX;15:10;06:00;24;0,25;6;359;W;2188,92;6
2024-11-22;224;SVO;SYX;15:10;06:00;264;0,2841;75;359;Y;14513,69;74
2024-11-22;225;SYX;SVO;04:50;10:15;28;0,6071;17;359;C;5766,6;17
2024-11-22;225;SYX;SVO;04:50;10:15;264;0,4205;111;359;Y;29018,86;111
2024-11-22;233;DEL;SVO;09:30;13:50;28;0,4643;13;359;C;8295,55;13
2024-11-22;233;DEL;SVO;09:30;13:50;24;0,4167;10;359;W;3833,65;10
2024-11-22;233;DEL;SVO;09:30;13:50;264;1,0189;269;359;Y;57494,93;272
2024-11-22;275;HKT;SVO;12:10;18:25;30;0,2667;8;77W;C;3536,2;8
2024-11-22;275;HKT;SVO;12:10;18:25;48;0,3542;17;77W;W;7825,16;17
2024-11-22;275;HKT;SVO;12:10;18:25;324;0,6481;210;77W;Y;60132,03;211
2024-11-22;321;MLE;SVO;11:00;18:00;30;0,8333;25;77W;C;40273,18;25
2024-11-22;321;MLE;SVO;11:00;18:00;48;0,3958;19;77W;W;11202,43;21
2024-11-22;321;MLE;SVO;11:00;18:00;324;0,5556;180;77W;Y;46675,28;183
2024-11-22;427;SSH;SVO;15:45;22:35;30;0,4667;14;77W;C;7051,42;14
2024-11-22;427;SSH;SVO;15:45;22:35;48;0,2292;11;77W;W;3349,03;11
2024-11-22;427;SSH;SVO;15:45;22:35;324;0,1883;61;77W;Y;14063,13;63
2024-11-22;521;DXB;SVO;16:35;21:25;30;0,9333;28;77W;C;40311,8;28
2024-11-22;521;DXB;SVO;16:35;21:25;48;0,9375;45;77W;W;19198,04;45
2024-11-22;521;DXB;SVO;16:35;21:25;324;0,6235;202;77W;Y;38476,09;204
2024-11-22;526;SVO;DXB;11:15;18:00;30;0,7;21;77W;C;20055,39;22
2024-11-22;526;SVO;DXB;11:15;18:00;48;0,0625;3;77W;W;849,97;3
2024-11-22;526;SVO;DXB;11:15;18:00;324;0,2438;79;77W;Y;12679,14;79
2024-11-22;1009;KGD;SVO;06:10;09:50;16;0,4375;7;32B;C;1119,37;7
2024-11-22;1009;KGD;SVO;06:10;09:50;167;1,0599;177;32B;Y;7553,23;178
2024-11-22;1018;SVO;KGD;11:20;13:00;16;0,875;14;32B;C;2177,55;14
2024-11-22;1018;SVO;KGD;11:20;13:00;29;0,7586;22;32B;W;2048,8;22
2024-11-22;1018;SVO;KGD;11:20;13:00;138;0,9783;135;32B;Y;4839,47;135
2024-11-22;1054;SVO;MCX;10:35;13:40;8;0,375;3;32A;C;796,07;3
2024-11-22;1054;SVO;MCX;10:35;13:40;150;0,9933;149;32A;Y;5496,06;150
2024-11-22;1055;MCX;SVO;14:40;17:40;150;1,0467;157;32A;Y;8336,31;158
2024-11-22;1129;AER;SVO;06:05;09:40;8;0,875;7;32A;C;2504,41;7
2024-11-22;1129;AER;SVO;06:05;09:40;150;1,0;150;32A;Y;11552,57;152
2024-11-22;1141;AER;SVO;21:20;00:45;20;0,15;3;73H;C;323,78;3
2024-11-22;1141;AER;SVO;21:20;00:45;138;1,0725;148;73H;Y;10100,7;151
2024-11-22;1190;SVO;KZN;10:40;12:20;16;0,875;14;32B;C;5170,56;14
2024-11-22;1190;SVO;KZN;10:40;12:20;167;1,024;171;32B;Y;9009,13;171
2024-11-22;1191;KZN;SVO;13:20;15:05;16;0,6875;11;32B;C;2356,87;11
2024-11-22;1191;KZN;SVO;13:20;15:05;167;0,982;164;32B;Y;8443,25;166
2024-11-22;1246;SVO;REN;06:55;11:20;8;0,25;2;32A;C;567,38;2
2024-11-22;1246;SVO;REN;06:55;11:20;150;1,0333;155;32A;Y;6566,31;157
2024-11-22;1276;SVO;KZN;08:10;09:50;16;0,5625;9;32B;C;1829,35;9
2024-11-22;1276;SVO;KZN;08:10;09:50;167;0,994;166;32B;Y;6857,21;166
2024-11-22;1277;KZN;SVO;10:40;12:25;16;0,25;4;32B;C;917,69;4
2024-11-22;1277;KZN;SVO;10:40;12:25;167;1,0838;181;32B;Y;9056,0;181
2024-11-22;1478;SVO;ABA;23:55;08:45;20;0,05;1;73H;C;368,55;1
2024-11-22;1478;SVO;ABA;23:55;08:45;138;1,1449;158;73H;Y;14944,49;158
2024-11-22;1479;ABA;SVO;09:55;11:05;20;0,65;13;73H;C;7127,3;13
2024-11-22;1479;ABA;SVO;09:55;11:05;138;0,9928;137;73H;Y;18448,58;137
2024-11-22;1524;SVO;RGK;00:05;08:35;20;0,25;5;73H;C;1133,63;5
2024-11-22;1524;SVO;RGK;00:05;08:35;138;0,8696;120;73H;Y;10390,28;121
2024-11-22;1525;RGK;SVO;11:45;12:40;20;0,7;14;73H;C;6398,54;14
2024-11-22;1525;RGK;SVO;11:45;12:40;138;0,971;134;73H;Y;11320,27;135
2024-11-22;1713;KHV;SVO;14:35;15:55;30;0,7333;22;77W;C;13588,51;22
2024-11-22;1713;KHV;SVO;14:35;15:55;48;0,9792;47;77W;W;12639,01;48
2024-11-22;1713;KHV;SVO;14:35;15:55;324;0,9877;320;77W;Y;33619,04;324
2024-11-22;2142;SVO;AYT;11:25;16:30;16;0,6875;11;32B;C;5450,01;11
2024-11-22;2142;SVO;AYT;11:25;16:30;167;0,2036;34;32B;Y;4422,68;34
2024-11-22;2143;AYT;SVO;17:30;22:30;16;0,875;14;32B;C;8997,41;14
2024-11-22;2143;AYT;SVO;17:30;22:30;167;0,3892;65;32B;Y;15163,78;70
2024-11-22;6568;AER;LED;08:00;12:25;8;0,625;5;319;C;2032,16;5
2024-11-22;6568;AER;LED;08:00;12:25;120;0,9667;116;319;Y;9008,62;116
2024-11-22;6574;KJA;LED;21:30;22:40;8;0,75;6;319;C;1606,76;6
2024-11-22;6574;KJA;LED;21:30;22:40;120;0,95;114;319;Y;12220,83;114
2024-10-22;209;PVG;SVO;11:40;16:20;28;0,6786;19;77W;C;16080,34;19
2024-10-22;209;PVG;SVO;11:40;16:20;24;0,7083;17;77W;W;7800,91;17
2024-10-22;209;PVG;SVO;11:40;16:20;375;0,7733;290;77W;Y;63536,29;293
2024-10-22;225;SYX;SVO;04:50;10:25;28;0,2857;8;359;C;4198,61;8
2024-10-22;225;SYX;SVO;04:50;10:25;264;0,5606;148;359;Y;36120,9;151
2024-10-22;233;DEL;SVO;05:00;09:00;28;0,5714;16;359;C;9525,72;16
2024-10-22;233;DEL;SVO;05:00;09:00;24;0,2917;7;359;W;2172,28;7
2024-10-22;233;DEL;SVO;05:00;09:00;264;1,0;264;359;Y;58727,34;265
2024-10-22;275;HKT;SVO;10:35;16:40;30;0,1333;4;77W;C;3787,11;4
2024-10-22;275;HKT;SVO;10:35;16:40;48;0,125;6;77W;W;2960,93;6
2024-10-22;275;HKT;SVO;10:35;16:40;324;0,3086;100;77W;Y;24833,91;102
2024-10-22;321;MLE;SVO;11:05;17:35;28;0,4286;12;359;C;13445,13;12
2024-10-22;321;MLE;SVO;11:05;17:35;24;0,875;21;359;W;9860,44;21
2024-10-22;321;MLE;SVO;11:05;17:35;264;0,5379;142;359;Y;37536,86;143
2024-10-22;427;SSH;SVO;16:30;22:30;30;0,4667;14;77W;C;5170,23;14
2024-10-22;427;SSH;SVO;16:30;22:30;48;0,0208;1;77W;W;54,63;1
2024-10-22;427;SSH;SVO;16:30;22:30;324;0,1759;57;77W;Y;12827,26;61
2024-10-22;521;DXB;SVO;16:05;20:50;30;0,3667;11;77W;C;10548,62;11
2024-10-22;521;DXB;SVO;16:05;20:50;48;0,4583;22;77W;W;7110,65;23
2024-10-22;521;DXB;SVO;16:05;20:50;324;0,2747;89;77W;Y;14566,78;90
2024-10-22;526;SVO;DXB;09:30;16:20;20;0,75;15;73H;C;11149,37;15
2024-10-22;526;SVO;DXB;09:30;16:20;138;0,5725;79;73H;Y;16284,08;81
2024-10-22;638;VVO;HKT;17:30;21:50;30;0,6667;20;77W;C;16578,09;20
2024-10-22;638;VVO;HKT;17:30;21:50;48;0,3125;15;77W;W;7628,77;15
2024-10-22;638;VVO;HKT;17:30;21:50;324;0,4907;159;77W;Y;47899,9;159
2024-10-22;851;SYX;KHV;01:30;09:30;138;0,587;81;73H;Y;16508,09;82
2024-10-22;1018;SVO;KGD;12:05;13:40;16;0,4375;7;32B;C;1033,78;7
2024-10-22;1018;SVO;KGD;12:05;13:40;167;0,7006;117;32B;Y;4837,95;117
2024-10-22;1129;AER;SVO;19:35;23:05;8;0,75;6;32A;C;1415,05;6
2024-10-22;1129;AER;SVO;19:35;23:05;150;0,9867;148;32A;Y;7930,67;150
2024-10-22;1141;AER;SVO;06:20;09:50;8;0,5;4;32A;C;631,45;4
2024-10-22;1141;AER;SVO;06:20;09:50;150;1,0267;154;32A;Y;9511,26;155
2024-10-22;1190;SVO;KZN;09:20;11:00;28;0,3571;10;321;C;6369,61;10
2024-10-22;1190;SVO;KZN;09:20;11:00;142;0,6479;92;321;Y;3251,45;92
2024-10-22;1191;KZN;SVO;11:50;13:30;28;0,1071;3;321;C;622,82;3
2024-10-22;1191;KZN;SVO;11:50;13:30;142;0,838;119;321;Y;4812,92;119
2024-10-22;1276;SVO;KZN;13:05;14:40;20;0,65;13;73H;C;9532,46;13
2024-10-22;1276;SVO;KZN;13:05;14:40;138;0,7971;110;73H;Y;5258,71;110
2024-10-22;1277;KZN;SVO;15:30;17:10;20;0,4;8;73H;C;1962,39;8
2024-10-22;1277;KZN;SVO;15:30;17:10;138;0,9058;125;73H;Y;4218,99;125
2024-10-22;1478;SVO;ABA;00:10;08:50;8;0,625;5;32A;C;1397,62;5
2024-10-22;1478;SVO;ABA;00:10;08:50;150;1,0133;152;32A;Y;14936,21;153
2024-10-22;1479;ABA;SVO;10:00;11:00;8;0,5;4;32A;C;1410,4;4
2024-10-22;1479;ABA;SVO;10:00;11:00;150;1,0333;155;32A;Y;13471,35;156
2024-10-22;1524;SVO;RGK;00:10;08:35;28;0,4643;13;321;C;6620,73;13
2024-10-22;1524;SVO;RGK;00:10;08:35;142;1,1056;157;321;Y;12114,13;159
2024-10-22;1525;RGK;SVO;11:20;11:50;28;0,4643;13;321;C;5843,36;13
2024-10-22;1525;RGK;SVO;11:20;11:50;142;1,0;142;321;Y;14382,75;142
2024-10-22;1713;KHV;SVO;16:40;17:45;28;0,2143;6;359;C;2559,77;6
2024-10-22;1713;KHV;SVO;16:40;17:45;24;0,9583;23;359;W;6759,32;23
2024-10-22;1713;KHV;SVO;16:40;17:45;264;1,0265;271;359;Y;26562,88;273
2024-10-22;2142;SVO;AYT;08:00;12:50;30;0,2667;8;77W;C;2942,46;8
2024-10-22;2142;SVO;AYT;08:00;12:50;48;0,0417;2;77W;W;444,1;2
2024-10-22;2142;SVO;AYT;08:00;12:50;324;0,1265;41;77W;Y;6888,79;44
2024-10-22;2143;AYT;SVO;14:20;19:20;30;0,5333;16;77W;C;13796,47;16
2024-10-22;2143;AYT;SVO;14:20;19:20;48;0,1667;8;77W;W;2753,94;8
2024-10-22;2143;AYT;SVO;14:20;19:20;324;0,4506;146;77W;Y;30135,74;146
2024-10-22;6568;AER;LED;01:35;05:50;12;0,25;3;320;C;897,3;3
2024-10-22;6568;AER;LED;01:35;05:50;156;0,9423;147;320;Y;11733,65;147
2024-10-22;6574;KJA;LED;06:15;07:20;12;0,4167;5;73H;C;1490,61;5
2024-10-22;6574;KJA;LED;06:15;07:20;156;0,9167;143;73H;Y;12053,89;147
2024-10-22;6792;SVX;KJA;22:30;03:35;5;0,2;1;SU9;W;88,92;1
2024-10-22;6792;SVX;KJA;22:30;03:35;95;1,0105;96;SU9;Y;6148,14;96
2024-12-11;209;PVG;SVO;11:45;16:50;30;0,8333;25;77W;C;24385,43;25
2024-12-11;209;PVG;SVO;11:45;16:50;48;0,6042;29;77W;W;11216,84;29
2024-12-11;209;PVG;SVO;11:45;16:50;324;0,7346;238;77W;Y;51405,73;241
2024-12-11;224;SVO;SYX;12:30;03:20;28;0,0714;2;333;C;0,0;2
2024-12-11;224;SVO;SYX;12:30;03:20;268;0,3209;86;333;Y;15316,5;86
2024-12-11;233;DEL;SVO;05:50;10:10;28;0,6071;17;359;C;8603,64;19
2024-12-11;233;DEL;SVO;05:50;10:10;264;0,8485;224;359;Y;39580,79;225
2024-12-11;275;HKT;SVO;12:10;18:25;30;0,2333;7;77W;C;6758,94;7
2024-12-11;275;HKT;SVO;12:10;18:25;48;0,1458;7;77W;W;3888,25;7
2024-12-11;275;HKT;SVO;12:10;18:25;324;0,3796;123;77W;Y;29846,14;125
2024-12-11;321;MLE;SVO;11:00;18:00;30;0,5333;16;77W;C;17957,83;16
2024-12-11;321;MLE;SVO;11:00;18:00;48;0,0833;4;77W;W;1762,64;4
2024-12-11;321;MLE;SVO;11:00;18:00;324;0,0772;25;77W;Y;6039,68;26
2024-12-11;427;SSH;SVO;15:45;22:35;30;0,2333;7;77W;C;3347,4;11
2024-12-11;427;SSH;SVO;15:45;22:35;48;0,0;0;77W;W;242,36;1
2024-12-11;427;SSH;SVO;15:45;22:35;324;0,1636;53;77W;Y;8283,54;53
2024-12-11;521;DXB;SVO;16:35;21:25;30;0,8667;26;77W;C;18190,19;29
2024-12-11;521;DXB;SVO;16:35;21:25;48;0,9167;44;77W;W;18409,62;44
2024-12-11;521;DXB;SVO;16:35;21:25;324;0,4691;152;77W;Y;27395,03;159
2024-12-11;526;SVO;DXB;11:15;18:00;28;0,5;14;333;C;11342,79;14
2024-12-11;526;SVO;DXB;11:15;18:00;268;0,3209;86;333;Y;15111,76;86
2024-12-11;638;VVO;HKT;03:15;08:00;30;0,7333;22;77W;C;18982,03;22
2024-12-11;638;VVO;HKT;03:15;08:00;48;0,3542;17;77W;W;7346,64;17
2024-12-11;638;VVO;HKT;03:15;08:00;324;0,3673;119;77W;Y;29994,2;119
2024-12-11;1009;KGD;SVO;06:10;09:50;16;0,4375;7;32B;C;840,66;7
2024-12-11;1009;KGD;SVO;06:10;09:50;167;1,0599;177;32B;Y;7240,65;177
2024-12-11;1018;SVO;KGD;11:20;13:00;16;0,375;6;32B;C;556,76;6
2024-12-11;1018;SVO;KGD;11:20;13:00;29;0,069;2;32B;W;207,09;2
2024-12-11;1018;SVO;KGD;11:20;13:00;138;1,1232;155;32B;Y;6169,01;155
2024-12-11;1054;SVO;MCX;10:35;13:40;20;0,3;6;73H;C;1269,59;6
2024-12-11;1054;SVO;MCX;10:35;13:40;138;0,9928;137;73H;Y;5120,39;137
2024-12-11;1055;MCX;SVO;14:40;17:45;20;0,1;2;73H;C;209,46;2
2024-12-11;1055;MCX;SVO;14:40;17:45;138;1,029;142;73H;Y;8467,19;150
2024-12-11;1129;AER;SVO;06:05;09:40;8;0,5;4;32A;C;1042,81;4
2024-12-11;1129;AER;SVO;06:05;09:40;150;1,04;156;32A;Y;6966,47;158
2024-12-11;1141;AER;SVO;21:20;00:45;28;0,1071;3;321;C;914,29;3
2024-12-11;1141;AER;SVO;21:20;00:45;142;1,1549;164;321;Y;5801,5;165
2024-12-11;1190;SVO;KZN;10:40;12:20;8;0,625;5;32A;C;1145,89;5
2024-12-11;1190;SVO;KZN;10:40;12:20;150;1,0333;155;32A;Y;5232,4;160
2024-12-11;1191;KZN;SVO;13:20;15:05;8;0,5;4;32A;C;534,89;4
2024-12-11;1191;KZN;SVO;13:20;15:05;150;0,9067;136;32A;Y;5374,4;139
2024-12-11;1246;SVO;REN;06:55;11:20;16;0,25;4;32B;C;549,4;4
2024-12-11;1246;SVO;REN;06:55;11:20;167;1,0359;173;32B;Y;13308,01;173
2024-12-11;1276;SVO;KZN;08:10;10:00;16;0,25;4;32B;C;814,81;4
2024-12-11;1276;SVO;KZN;08:10;10:00;167;0,9461;158;32B;Y;5839,45;158
2024-12-11;1277;KZN;SVO;10:50;12:35;16;0,625;10;32B;C;1785,84;10
2024-12-11;1277;KZN;SVO;10:50;12:35;167;1,006;168;32B;Y;8062,87;172
2024-12-11;1479;ABA;SVO;09:55;11:00;20;0,2;4;73H;C;1885,75;4
2024-12-11;1479;ABA;SVO;09:55;11:00;138;1,0362;143;73H;Y;20506,89;144
2024-12-11;1524;SVO;RGK;03:05;11:35;20;0,8;16;73H;C;6390,12;16
2024-12-11;1524;SVO;RGK;03:05;11:35;138;1,029;142;73H;Y;12583,53;144
2024-12-11;1525;RGK;SVO;11:45;12:40;20;0,65;13;73H;C;7165,16;15
2024-12-11;1525;RGK;SVO;11:45;12:40;138;1,0;138;73H;Y;17468,6;138
2024-12-11;1713;KHV;SVO;14:35;15:55;30;0,6333;19;77W;C;14409,59;19
